ISO	Language	Dialect	Genetics	Speakers	Method	Quantity	Harmony?	Vowels	Structure	Peripheral	Nonperipheral	V1OS	V1PS	V1F1	V1F2	V1F3	V1F4	V2OS	V2PS	V2F1	V2F2	V2F3	V2F4	V3OS	V3PS	V3F1	V3F2	V3F3	V3F4	V4OS	V4PS	V4F1	V4F2	V4F3	V4F4	V5OS	V5PS	V5F1	V5F2	V5F3	V5F4	V6OS	V6PS	V6F1	V6F2	V6F3	V6F4	V7OS	V7PS	V7F1	V7F2	V7F3	V7F4	V8OS	V8PS	V8F1	V8F2	V8F3	V8F4	V9OS	V9PS	V9F1	V9F2	V9F3	V9F4	V10OS	V10PS	V10F1	V10F2	V10F3	V10F4	V11OS	V11PS	V11F1	V11F2	V11F3	V11F4	V12OS	V12PS	V12F1	V12F2	V12F3	V12F4	V13OS	V13PS	V13F1	V13F2	V13F3	V13F4	V14OS	V14PS	V14F1	V14F2	V14F3	V14F4	F1Centroid	F1CentroidPosition	F1UCA	F2Centroid	F2CentroidPosition	F2UCA
spa	Spanish	Eastern Andalusian	IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian	91	Meaningful sentence	Uniform	No	5	5S0	5	0	i		388	2201			e		492	1876			a		686	1474			o		505	1165			u		400	987																																																									494.2	0.356375839	504.518	1540.6	0.45601318	1461.674
spa	Spanish	Eastern Andalusian	IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian	3	Carrier sentence	Uniform	No	5	5S0	5	0	i		330	2257			e		476	1938			a		658	1484			o		505	1120			u		370	974																																																									467.8	0.420121951	458.248	1554.6	0.452533125	1475.653
spa	Spanish	Equador>Otavalo	IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian	8	Carrier sentence	Uniform	No	5	5S0	5	0	i		305	2308	2980		e		468	1921	2570		a		669	1463	2549		o		525	1082	2502		u		371	897	2527																																																								467.6	0.446703297	447.324	1534.2	0.451594614	1448.701
spa	Spanish	Standard	IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian	5	Carrier sentence	Uniform	No	5	5S0	5	0	i		314	2088			e		451	1693			a		629	1349			o		459	1043			u		336	834																																																									437.8	0.393015873	437.165	1401.4	0.452472089	1324.314
spa	Spanish	Canaria	IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian	5	Running speech	Uniform	No	5	5S0	5	0	i		276	2057			e		369	1608			a		545	1369			o		373	1007			u		281	703																																																									368.8	0.344981413	381.179	1348.8	0.476957164	1232.414
spa	Spanish	Peninsular>Bilbao	IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian	2	Wordlist	Uniform	No	5	5S0	5	0	i		364	2188			e		494	1808			a		722	1368			o		490	972			u		380	898																																																									490	0.351955307	503.978	1446.8	0.425426357	1402.39
spa	Spanish	Peninsular>Bilbao	IndoEuropean>Italic>Romance>ItaloWestern>GalloIberian>IberoRomance>WestIberian	2	Running speech	Uniform	No	5	5S0	5	0	i		391	2031			e		475	1729			a		727	1397			o		490	1056			u		409	954																																																									498.4	0.319642857	522.376	1433.4	0.445125348	1375.107
sro	Sardinian	Campadinese	IndoEuropean>Italic>Romance>SouthernRomance	2	Wordlist	Uniform	No	7	7S0	7	0	i		290	2182	2822		e		380	2035	2492		ɛ		460	1970	2520		a		615	1455	2167		ɔ		535	1042	2120		o		437	915	1950		u		332	785	2115																																												435.5714286	0.447912088	417.075	1483.428571	0.49994887	1331.227
ssw	Siswati		NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela	5	Wordlist	Uniform	No	5	5S0	5	0	i		343	2036			e		450	2028			a		695	1350			o		454	887			u		324	786																																																									453.2	0.348247978	469.061	1417.4	0.50512	1274.75
sun	Sundenese		Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan	4	Wordlist	Uniform	No	7	5S2a	5	2	i	i	329	2310	2862		e	ɛ	632	2008	2722		a	̠a̠	811	1413	2721		o	ɔ	616	1107	2628		u	u̟	347	1087	2599		ɨ	ɯ̽	441	1348	2671		ə	ɜ	620	1404	2722																																												542.2857143	0.442501482	517.462	1525.285714	0.358369349	1565.193
swe	Swedish	Standard	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	1	Carrier sentence	Short	No	8	5S3	5	3	ɪ		325	2200			e̞		515	1925			a		760	1275			ɔ		515	800			ʊ		370	690			ʏ		350	1925			œ		500	1625			ɵ		425	1125																																							470	0.333333333	495.085	1445.625	0.500413907	1280.41
swe	Swedish	Stockholm	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	4	Meaningful sentence	Short	No	8	5S3	5	3	ɪ		322	2241	3000	3710	ɛ		451	1945	2816	3305	a		701	1342	2439	3120	ɔ		453	834	2628	3245	ʊ		350	763	2634	3190	ʏ		364	1919	2697	3550	ø		492	1332	2519	3200	ɵ		411	1223	2493	3060																																					418.1176471	0.335956918	441.566	1499.058824	0.487275266	1336.835
swe	Swedish	Helsinki	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	4	Meaningful sentence	Long	No	8	5S3	5	3	i		319	2228	2972	3710	e		446	1964	2697	3705	a		676	1167	2333	3465	o		448	890	2380	3435	u		328	763	2365	3412	y		318	1975	2452	3640	ø		433	1795	2541	3555	ʊ		343	1128	2337	3402																																					419.75	0.284217877	457.978	1486.0625	0.49355802	1335.815
swe	Swedish	Helsinki	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	4	Meaningful sentence	Short	No	8	5S3	5	3	ɪ		336	2137	2785	3658	ɛ		444	1915	2780	3657	a		666	1201	2250	3541	ɔ		469	980	2280	3514	u		347	861	2320	3563	ʏ		334	1859	2437	3586	ø		445	1712	2559	3520	ʊ		364	1202	2265	3364																																					419.75	0.284217877	457.978	1486.0625	0.49355802	1335.815
swe	Swedish	Standard	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	1	Isolation	Short	No	8	5S3	5	3	i		300	2170	2700	3500	e		405	1955	2525	3400	ɑ		680	1070	2520	3345	o		487	825	2560	3250	u		370	680	2600	3200	y		300	1985	2360	3250	ø		390	1560	2260	3300	ɵ		416	1070	2315	3300																																					389.2352941	0.315847751	421.175	1476.176471	0.539904821	1251.628
swe	Swedish	Standard	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	7	Isolation	Long	No	9	6L3a	6	3	i		255	2128	3055	3565	e		340	2150	2680	3470	ɛ		472	1865	2463	3428	ɑ		590	932	2510	3305	o		395	700	2438	3155	u		300	662	2280	3280	y		260	1995	2548	3305	ø		372	1710	2245	3358	ʉ		285	1638	2195	3280																															389.2352941	0.315847751	421.175	1476.176471	0.539904821	1251.628
swe	Swedish	Standard	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	6	Wordlist	Long	No	9	6L3a	6	3	i		279	1972	2987		e		339	2183	2608		ɛ		555	1887	2456		ɑ		629	937	2416		o		394	701	2392		u		336	741	2356		y		293	1904	2713		ø		463	1598	2147		ʉ		356	1713	2353																																404.8888889	0.35968254	415.85	1515.111111	0.549332734	1280.462
swe	Swedish	Stockholm	IndoEuropean>Germanic>NorthGermanic>EastScandinavian	4	Meaningful sentence	Long	No	9	6R3	6	3	i		275	2363	3304	3807	e		385	2194	2920	3310	ɛ		590	1650	2711	3310	ɒ		523	859	2480	3290	o		388	711	2741	3195	u		299	678	2707	3205	y		285	2258	2994	3593	ø		491	1439	2506	3280	ʉ		328	1733	2453	3310																															418.1176471	0.335956918	441.566	1499.058824	0.487275266	1336.835
tca	Ticuna		Isolate	6	Wordlist	Uniform	No	7	6R1	6	1	i		358	2450	3200		ɛ		467	2150	3150		a		775	1575			ɔ		542	1225			o		442	792			u		358	825			ɨ		408	1540																																													478.5714286	0.289140116	521.047	1508.142857	0.431931759	1440.278
tcx	Toda		Dravidian>Southern>TamilKannada>TamilKodagu>TodaKota	6	Wordlist	Mixed	No	9	6R3	6	3	i		363	1962	2569		e		471	1864	2680		æ		684	1679	2686		ɑ		673	1366	2727		o		537	1221	2694		u		368	1040	2364		y		373	1836	2628		ɵ		461	1530	2439		ɨ		412	1485	2556																																482.4444444	0.372101073	488.511	1553.666667	0.557122198	1400.502
tee	Huehuetla Tepehua		Totonacan>Tepehua	1	Wordlist	Combined	No	5	5S0	5	0	i		406	2063			e		499	1793			a		612	1394			o		525	1077			u		426	1140																																																									493.6	0.425242718	486.546	1493.4	0.422312373	1462.526
tel	Telugu		Dravidian>SouthCentral	3	Wordlist	Long	No	5	5S0	5	0	i		325	2260	2836		e		470	1883	2657	3460	a		710	1240	2400	2800	o		486	1000	2540	3520	u		348	923	2543	3800																																																							477.0909091	0.395041322	475.535	1512.181818	0.440674509	1445.767
tel	Telugu	Rayalaseema	Dravidian>SouthCentral	4	Carrier sentence	Long	No	5	5S0	5	0	i		389	2433	3078	3957	e		461	2201	2753	3783	a		744	1299	2661	3682	o		468	943	2664	3569	u		437	852	2660	3695																																																							506	0.329577465	527.805	1522.1	0.423845667	1470.171
tel	Telugu	Rayalaseema	Dravidian>SouthCentral	4	Carrier sentence	Short	No	5	5S0	5	0	i		417	2214	2635	3861	e		536	1877	2581	3794	a		661	1327	2612	3690	o		524	948	2648	3620	u		423	1127	2611	3642																																																							506	0.329577465	527.805	1522.1	0.423845667	1470.171
tel	Telugu	Telengana	Dravidian>SouthCentral	4	Carrier sentence	Long	No	5	5S0	5	0	i		362	2280	3091	3773	e		412	2104	2839	3764	a		708	1186	2514	3648	o		433	898	2580	3535	u		386	804	2629	3553																																																							466.4	0.301734104	497.286	1433	0.426151762	1381.116
tel	Telugu	Telengana	Dravidian>SouthCentral	4	Carrier sentence	Short	No	5	5S0	5	0	i		380	2069	2823	3718	e		477	1837	2580	3646	a		633	1216	2404	3498	o		493	888	2520	3568	u		380	1048	2542	3602																																																							466.4	0.301734104	497.286	1433	0.426151762	1381.116
tel	Telugu		Dravidian>SouthCentral	3	Wordlist	Short	No	6	6L0	6	0	i		365	2116	2757		e		517	1796	2633	3470	æ		575	1744	2700		a		606	1473	2420	3260	o		476	1133	2630	3740	u		370	1066	2500	3700																																																	477.0909091	0.395041322	475.535	1512.181818	0.440674509	1445.767
tel	Telugu	Coastal	Dravidian>SouthCentral	4	Carrier sentence	Long	No	6	6L0	6	0	i		345	2405	2944	3782	e		446	2161	2728	3878	æ						a		734	1286	2641	3672	o		481	970	2669	3547	u		383	854	2590	3600																																																	489.3	0.370951157	497.099	1528.4	0.434816248	1460.441
tel	Telugu	Coastal	Dravidian>SouthCentral	4	Carrier sentence	Short	No	6	6L0	6	0	i		406	2218	2619	3818	e		464	1878	2529	3762	æ						a		682	1387	2578	3726	o		525	999	2617	3607	u		427	1126	2558	3638																																																	489.3	0.370951157	497.099	1528.4	0.434816248	1460.441
tgk	Tajik	Bukhara	IndoEuropean>IndoIranian>Iranian>Western>Southwsetern	1	Isolation	Uniform	No	6	5S1	5	1	i		XXX	XXX	XXX	XXX	e		XXX	XXX	XXX	XXX	a		XXX	XXX	XXX	XXX	o		XXX	XXX	XXX	XXX	u		XXX	XXX	XXX	XXX	ɵ		XXX	XXX	XXX	XXX																																																	XXX	XXX	XXX	XXX	XXX	XXX
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	1	Isolation	Long	No	9	7S2	7	2	i		299	2248	2968		e		442	2015	2521		æ		648	1837	2451		a		694	1298	2330		ɔ		610	987	2381		o		480	890	2567		u		366	740	2548		ɨ		417	1430	2558		ə		510	1290	2500																																502.4444444	0.515049226	453.445	1378.222222	0.429653916	1319.275
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	1	Isolation	Short	No	9	7S2	7	2	i		367	2117	2823		e		461	1913	2575		æ		648	1672	2348		a		692	1286	2474		ɔ		620	992	2593		o		494	866	2612		u		357	723	2570		ɨ		403	1299	2533		ə		536	1205	2556																																502.4444444	0.515049226	453.445	1378.222222	0.429653916	1319.275
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	1	Wordlist	Long	No	9	7S2	7	2	i		366	2258			e		515	2100			ɛ		650	1833			ɑ		783	1333			ɔ		633	1050			o		533	900			u		358	800			ɨ		416	1408			ə		508	1392																																	531.3333333	0.407843137	524.175	1457.277778	0.450807804	1370.078
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	1	Wordlist	Short	No	9	7S2	7	2	i		375	2166			e		548	2050			ɛ		608	1908			ɑ		775	1350			ɔ		592	1067			o		550	1000			u		358	833			ɨ		438	1400			ə		558	1383																																	531.3333333	0.407843137	524.175	1457.277778	0.450807804	1370.078
tha	Thai	Standard	Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng	5	Isolation	Combined	No	9	7S2	7	2	i		352	2400			e		505	2219			æ		744	1926			a		796	1585			ɔ		742	1176			o		502	921			u		374	809			ɨ		393	1611			ə		545	1480																																	550.3333333	0.446696697	525.604	1569.666667	0.478106013	1431.081
tlj	Lubwisi		NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita	3	Wordlist	Uniform	Yes	10	9S1	9	1	i		295	2206	XXX		e		396	2030	XXX		ɪ		409	1990	XXX		ɛ		603	1787	XXX		a		761	1412	XXX		ɔ		591	1052	XXX		o		450	1019	XXX		ʊ		403	781	XXX		u		332	943	XXX		ə		689	1400	XXX																										492.9	0.424678112	477.206	1462	0.477894737	1338.175
top	Totonac	Papantla	Totonacan	2	Wordlist	Combined	No	3	3S0	3	0	i		348	2226	2832		a		686	1495	2517		u		365	960	2644																																																																				466.3333333	0.350098619	480.158	1560.333333	0.474196946	1455.006
top	Totonac	Papantla	Totonacan	3	Wordlist	Combined	No	3	3S0	3	0	i		374	2012			a		614	1446			u		395	895																																																																					461	0.3625	467.84	1451	0.497761862	1331.747
trv	Truku	Hualian	Austronesian>NorthernFormosan>Atayalic	3	Wordlist	Uniform	No	6	5S1	5	1	i	i	354	2294			e	ɪ	415	2168			a	a	792	1320			o	ʊ	406	990			u	u	370	915			ɯ	ɘ	423	1627																																																			460	0.242009132	525.258	1552.333333	0.462170655	1454.189
tsg	Tausug	Sulu	Austronesian>MalayoPolynesian>Philipine>CentralPhilipine>Mansakan	4	Meaningful sentence	Long	No	3	3S0	3	0	i		395	2224	2885		a		791	1379	2468		u		431	847	2592																																																																				539	0.363636364	549.836	1483.333333	0.46211571	1385.407
tsn	Setswana	Sengwato	NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana	3	Carrier sentence	Uniform	No	7	7S0	7	0	i		263	2285			ɪ		423	2180			ɛ		598	1990			a		903	1468			ɔ		630	1020			ʊ		400	797			u		275	692																																													498.8571429	0.368526786	513.24	1490.285714	0.501120976	1314.863
tsn	Setswana		NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana	5	Wordlist	Uniform	No	7	7S0	7	0	i		306	1980	2739		e		372	1898	2549		ɛ		463	1822	2359		a		715	1329	2342		ɔ		477	929	2230		o		392	833	2307		u		293	1015	2267																																												431.1428571	0.327352742	458.002	1400.857143	0.495080334	1281.477
tsu	Tsou	Tfuea	Austronesian>TsouRukai>Tsouic	8	Wordlist	Uniform	No	6	5S1	5	1	i		369	2157	2864		e		499	2032	2597		a		805	1385	2620		o		539	983	2576		u		407	915	2464		ɨ		429	1441	2454																																																		508	0.318807339	539.476	1485.5	0.459339775	1400.622
tur	Turkish	Istanbul	Altaic>Turkic>Oghuz>Western	1	Carrier sentence	Uniform	Yes	8	5S3	5	3	i		305	1850	2533		e		495	1578	2414		a		624	1082	2368		o		521	907	2373		u		314	998	2192		ü(y)		294	1656	2223		ö(ø)		482	1375	2249		ı(ɯ)		383	1351	2212																																						427.25	0.403787879	423.03	1349.625	0.469379639	1275.713
tur	Turkish	Istanbul	Altaic>Turkic>Oghuz>Western	1	Running speech	Uniform	Yes	8	5S3	5	3	i		370	1860	2500		e		470	1720	2400		a		590	1330	2270		o		510	1130	2140		u		360	680	2210		ü(y)		360	1620	2090		ö(ø)		470	1430	2450		ı(ɯ)		400	1550	2380																																						441.25	0.35326087	449.93	1415	0.622881356	1141.38
tur	Turkish	Istanbul	Altaic>Turkic>Oghuz>Western	15	Isolation	Uniform	Yes	8	5S3	5	3	i		286	2178	2943		e		486	1834	2614		a		629	1259	2706		o		468	1064	2695		u		310	909	2401		ü(y)		372	1633	2369		ö(ø)		544	1517	2549		ı(ɯ)		537	1577	2722																																						454	0.489795918	420.113	1496.375	0.46286446	1405.179
twi	Twi		NigerCongo>AtlanticCongo>Kwa>Akan	2	Carrier sentence	Long	Yes	9	9S0	9	0	i		XXX	XXX	XXX	XXX	ɪ		XXX	XXX	XXX	XXX	e		XXX	XXX	XXX	XXX	ɛ		XXX	XXX	XXX	XXX	a		XXX	XXX	XXX	XXX	ɔ		XXX	XXX	XXX	XXX	o		XXX	XXX	XXX	XXX	ʊ		XXX	XXX	XXX	XXX	u		XXX	XXX	XXX	XXX																															XXX	XXX	XXX	XXX	XXX	XXX
twi	Twi		NigerCongo>AtlanticCongo>Kwa>Akan	2	Carrier sentence	Short	Yes	9	9S0	9	0	i		XXX	XXX	XXX	XXX	ɪ		XXX	XXX	XXX	XXX	e		XXX	XXX	XXX	XXX	ɛ		XXX	XXX	XXX	XXX	a		XXX	XXX	XXX	XXX	ɔ		XXX	XXX	XXX	XXX	o		XXX	XXX	XXX	XXX	ʊ		XXX	XXX	XXX	XXX	u		XXX	XXX	XXX	XXX																															XXX	XXX	XXX	XXX	XXX	XXX
udm	Udmurt	Izhevsk	Uralic>FinnoUgric>FinnoPermic>Permic	1	Wordlist	Uniform	No	7	5S2a	5	2	i		333	2083			ɛ		469	2031			a		625	1537			ɔ		480	857			u		373	730			ɨ		379	1602			œ		508	1660																																													452.4285714	0.409001957	447.172	1500	0.569105691	1259.023
uig	Uyghur		Altaic>Turkic>Uyghuric	3	Wordlist	Uniform	No	8	6L2	6	2	i		270	2000	2933		e		367	1833	2583		ɛ		567	1583	2567		ɑ		587	1027	2133		o		437	883			u		353	820			y		307	1700	2267		ø		387	1580	2283																																						409.375	0.43966877	393.947	1428.25	0.515466102	1281.38
ukr	Ukrainian	Standard	IndoEuropean>BaltoSlavic>Slavic>Eastern	1	Wordlist	Uniform	No	6	6L0	6	0	i		280	2300	3000	3550	ɪ		350	2100	2450	3640	ɛ		520	1630	2200	3600	a		750	1200	2100	3500	o		450	750	2420	3460	u		350	600	2470	3630																																																	450	0.361702128	463.77	1430	0.488235294	1264.7
urd	Urdu		IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli	4	Carrier sentence	Short	No	3	3S0	3	0	ɪ		364	1927			ə		556	1227			ʊ		341	850																																																																					431.4444444	0.409840497	423.701	1423.444444	0.41191262	1393.874
urd	Urdu		IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli	5	Wordlist	Short	No	4	4L0	4	0	ɪ		418	1967	2589		ɛ		547	1823	2628		ə	ɐ	652	1336	2576		ʊ		423	1026	2409																																																														485.4545455	0.467901766	453.002	1468	0.439486139	1396.289
urd	Urdu		IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli	4	Carrier sentence	Long	No	7	7S0	7	0	i		263	2255			e		405	1935			æ		601	1618			a		674	1206			ɔ						o		397	841			u		282	952																																													431.4444444	0.409840497	423.701	1423.444444	0.41191262	1393.874
urd	Urdu		IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli	5	Wordlist	Long	No	7	7S0	7	0	i		288	2297	2939		e		397	2134	2684		æ		594	1839	2563		a		710	1137	2648		ɔ		541	922	2524		o		427	849	2506		u		343	818	2413																																												485.4545455	0.467901766	453.002	1468	0.439486139	1396.289
vec	Venetian	Padua	IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic	?	Wordlist	Uniform	No	7	7S0	7	0	i		289	2481			e		379	2117			ɛ		473	1959			a		736	1312			ɔ		523	975			o		418	926			u		313	926																																													447.2857143	0.354106743	463.777	1528	0.387138264	1534.005
vie	Vietnamese	Hanoi	AustroAsiatic>MonKhmer>Vietic>VietMuong	1	Wordlist	Mixed	No	11	8R3a	8	3	i		437	2127			e		558	1943			ɛ		798	2033			a:		812	1456			a		781	1432			ɔ		772	1224			o		555	1008			u		411	823			ɯ		446	1289			ɤ:		645	1330			ɐ																								621.5	0.524937656	567.791	1466.5	0.493481595	1332.864
vie	Vietnamese	Hanoi	AustroAsiatic>MonKhmer>Vietic>VietMuong	1	Wordlist	Mixed	No	11	8R3a	8	3	i		381	2025	2649	3694	e		533	1766	2403	3663	ɛ		661	1814	2353	3636	a:		713	1477	2371	3127	a		709	1337	2366	3424	ɔ		671	1081	2405	3154	o		524	965	2540	3374	u		416	903	2454	3219	ɯ		477	1296	2379	3385	ɤ:		542	1157	2463	3469	ɐ		626	1314	2423	3641																			568.4545455	0.564622125	510.812	1375.909091	0.421487603	1341.702
vie	Vietnamese	Hanoi	AustroAsiatic>MonKhmer>Vietic>VietMuong	3	Wordlist	Mixed	No	11	8R3a+N464	8	3	i		372	2165			e		550	1993			ɛ		638	2003			a:		859	1538			a		793	1460			ɔ		663	1035			o		558	1001			u		398	837			ɯ		461	1336			ɤ:		630	1268			ɐ		692	1349																					601.2727273	0.470785888	562.417	1453.181818	0.463992333	1356.248
vro	Voru	Navi	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	1	Running speech	Long	No	9	6R3	6	3	i		333	2176	2834	3623	e		446	1898	2658	3533	æ		575	1667	2624	3455	ɑ		610	1265	2628	3344	o		436	927	2398	3376	u		356	737	2028	2955	y		348	1884	2414	3453	ø		454	1612	2395	3412	ɤ		444	1362	2597	3467																															430.85	0.331694915	448.345	1509.2	0.538865837	1295.386
vro	Voru	Vastseliina	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	1	Running speech	Short	Yes	10	6L4	6	4	i		441	1925	2477	3530	e		539	1634	2400	3437	æ		576	1593	2551	3598	a		651	1165	2287	3526	o		546	911	2053	2706	u		438	955		2610	y		417	1575	2217	3354	ø		512	1508	2172	3410	ɯ		480	1413	2384	3649	ɤ		545	1378	2244	3521																									514.5	0.416666667	508.494	1405.7	0.487869822	1307.474
vro	Voru	Navi	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	1	Running speech	Overlong	No	11	8L3b	8	3		i	339	2153	2862	3636		ɪ	372	2168	2816	3549		e̞	453	1954	2752	3565		æ	579	1650	2370	3419		ɐ	628	1261	2596	3344		o̞	419	830	2575	3366		ʊ	367	792	2073	3015		u	334	730	2031	2988		y	364	1799	2403	3439		ʏ	369	1805	2370	3419		ɘ	391	1514	2684	3568																			430.85	0.331694915	448.345	1509.2	0.538865837	1295.386
vro	Voru	Navi	Uralic>FinnoUgric>FinnoVolgaic>FinnoLappic>BalticFinnic	1	Isolation	Combined	No	14	8R6	8	6		i	259	2575	3578			i̞	311	2437	3266	3889		e	380	2195	2852	3871		æ	674	1572	2679	3820		ʌ	639	1054	2627	3336		o	380	674	2610	3387		u̞	311	639	2506	3543		u	259	553	2610	3889		y	259	1676	2298	3336		ʏ	345	1745	2264	3094		ø	397	1711	2311	3336		ɯ	293	1227	2696	3627		ɯ̞	311	1140	2644	3629		ɤ	414	1123	2437	3578	373.7142857	0.276419966	421.265	1451.5	0.444362018	1343.602
wol	Wolof	Baol	NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof	1	Running speech	Short	No	7	6L1	6	1	i		260	2200			e		410	2000			ɛ		450	1950			a		565	1435			ɔ		435	1155			u		260	900			ə		380	1640																																													408.9285714	0.456563707	384.67	1602.857143	0.469146238	1470.79
wol	Wolof	Baol	NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof	1	Running speech	Long	No	7	7S0	7	0	i		240	2500			e		400	2200			ɛ		540	2150			a		610	1400			ɔ		500	1100			o		425	1000			u		250	810																																													408.9285714	0.456563707	384.67	1602.857143	0.469146238	1470.79
wuu	Wu	Shanghai	SinoTibetan>Chinese	3	Carrier sentence	Short	No	4	3S1	3	1	ɪ	e̞	557	2446			ɐ	ɐ	855	1659			ʊ	ɔ	700	1216			ʏ	ø̞	550	1858																																																															565.4615385	0.412646675	552.69	1777.538462	0.47340486	1610.339
wuu	Wu	Shanghai	SinoTibetan>Chinese	3	Carrier sentence	Long	No	9	6R3	6	3	i	i	322	2846			ɛ	e̞	565	2506			a	a	912	1574			ɔ	ɒ	774	1178			o	o	435	817			u	u	376	862			y	y	328	2583			ø	ø	438	1954			ɤ	ə	539	1609																																	565.4615385	0.412646675	552.69	1777.538462	0.47340486	1610.339
wuu	Wu	Ningbo	SinoTibetan>Chinese	10	Carrier sentence	Uniform	No	9	7S2	7	2	i	i	282	2257	3288	3940	e	e	429	2116	2796	3833	ɛ	ɛ	574	1971	2726	3908	a	a̠	834	1412	2728	3891	ɔ	ɔ	604	1005	2829	3721	o	o	409	864	2655	3560	u	u	330	772	2552	3589	y	y	295	1982	2427	3398	ø	ø	386	1793	2458	3534																															460.3333333	0.323067633	497.832	1574.666667	0.540516274	1352.635
wuu	Wu	Ningbo	SinoTibetan>Chinese	10	Carrier sentence	Uniform	No	10	7S3a	7	3	i	i	282	2257	3288	3940	e	e	429	2116	2796	3833	ɛ	ɛ	574	1971	2726	3908	a	a̠	834	1412	2728	3891	ɔ	ɔ	604	1005	2829	3721	o	o	409	864	2655	3560	u	u	330	772	2552	3589	ʏ	y̜	292	2001	2431	3401	y	y	298	1963	2423	3394	ø	ø	386	1793	2458	3534																									443.8	0.293115942	497.832	1615.4	0.567946128	1352.635
wuu	Wu	Shanghai	SinoTibetan>Chinese	3	Carrier sentence	Uniform	No	10	7S3b	7	3	i		272	2448	3431		e		358	2352	2938		ɛ		488	2167	2903		a		915	1431	2715		ɔ		551	868	2755		o		382	835	2851		u		319	757	2783		y		260	2136	2724		ʏ		323	1801	2463		ɤ		415	1331	2730																										428.3	0.256946565	516.105	1612.6	0.505972797	1418.181
xal	Oriat	Kalmyk	Altaic>Mongolic>Eastern	4	Wordlist	Long	No	8	6L2	6	2	i		349	2105	2767		e		425	1972	2585		ɛ		636	1694	2490		a		680	1190	2424		o		479	853	2444		u		382	713	2566		y		338	1729	2305		ø		451	1660	2357																																						467.5	0.378654971	471.722	1489.5	0.55783046	1257.272
xkz	Kurtoep	Educated	SinoTibetan>TibetoBurman>TibetoKanauri>Bodish	2	Wordlist	Uniform	No	7	5S2a	5	2	i		XXX	XXX	XXX		e		XXX	XXX	XXX		a		XXX	XXX	XXX		o		XXX	XXX	XXX		u		XXX	XXX	XXX		y		XXX	XXX	XXX		ø		XXX	XXX	XXX																																												XXX	XXX	XXX	XXX	XXX	XXX
yas	Gunu		NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa	1	Wordlist	Long	No	7	7S0	7	0	i		261	2332			e		350	2155			ɛ		535	2085			a		790	1481			ɔ		513	1017			o		400	1040			u		330	795																																													438.5714286	0.335673778	467.839	1567.357143	0.499907536	1399.095
yas	Gunu		NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa	1	Wordlist	Short	No	7	7S0	7	0	i		265	2340			e		330	2120			ɛ		500	2055			a		720	1575			ɔ		490	1038			o		386	1095			u		270	815																																													438.5714286	0.335673778	467.839	1567.357143	0.499907536	1399.095
